office,authority,mcfd_reg,agency,sda_desc,lsa_desc,off_name,city,open_dt,close_dt,off_type,afterhrs,apt_num,addr1_txt,addr2_txt,post_cd,phone_num,community,lha,lha_name,lat,lng
XGA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Interface Unit,Victoria,2009/04/01,2024/03/31,District,N,,2nd Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XGD,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Practice Support,Victoria,2009/04/01,2024/03/31,District,N,,5th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XHA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Quality Assurance Branch,Victoria,2009/04/01,2024/03/31,District,N,,3rd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XIA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Pcsc Eds Office,,2023/04/01,2024/03/31, ,N,,,,, ,,,,,
XIB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Service Innovation,,2023/04/01,2024/03/31, ,N,,,,, ,,,,,
XIC,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Modernization,,2023/04/01,2024/03/31, ,N,,,,, ,,,,,
XLA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Financial And Corporate Support,Prince George,2000/04/01,2024/03/31,Branch,N,,#462 1011 4th Avenue, ,V2L3H9, ,PRINCE GEORGE,524,Prince George,53.9147872,-122.7421549
XLB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Ed Cm Transition Team,North Vancouver,2000/04/01,2024/03/31,Branch,N,,#301 224 West Esplanade, ,V7M1A4, ,NORTH VANCOUVER,331,North Vancouver,49.3130769,-123.0832787
XLC,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Strategic Youth Justice,Victoria,2000/04/01,2024/03/31,Branch,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XLD,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Aboriginal Services,Kamloops,2000/04/01,2024/03/31,Branch,N,,"Suite 210, 1165 Battle Street", ,V2C2N4, ,KAMLOOPS,143,Kamloops,50.6729208,-120.312138
XLE,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Administration,Victoria,2000/04/01,2024/03/31,Branch,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLF,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - North Vi,Victoria,2000/04/01,2024/03/31,Branch,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLG,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Youth Justice Policy,Victoria,2000/04/01,2024/03/31,Branch,N,,204 - 940 Blanshard Street, ,V8W3E6, ,VICTORIA,411,Greater Victoria,48.4232168,-123.3639041
XLH,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - South Vi,Victoria,2000/04/01,2024/03/31,Branch,N,,2nd Floor - 737 Courtney, ,V8W1C3, ,VICTORIA,411,Greater Victoria,48.4224039,-123.3642192
XLI,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Richmond,Victoria,2006/04/01,2024/03/31,Branch,N,,525 Superior Street,,V8V0C5, ,VICTORIA,411,Greater Victoria,48.4181124,-123.3695929
XLJ,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Coast North Shore,Victoria,2000/04/01,2024/03/31,Branch,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLK,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Vancouver,Vancouver,2000/04/01,2024/03/31,Branch,N,,601-700 W Georgia St, ,V7Y1B6, ,VANCOUVER,322,Vancouver - Centre North,49.282477,-123.1182037
XLL,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - North Fraser,Victoria,2000/04/01,2024/03/31,Branch,N,,Suite 221 - 560 Johnson Street,Market Square,V8W3C6, ,VICTORIA,411,Greater Victoria,48.4280825,-123.3688143
XLM,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - East Fraser,Victoria,2000/04/01,2024/03/31,Branch,N,,3rd Floor - 737 Courtney, ,V8W1C3, ,VICTORIA,411,Greater Victoria,48.4224039,-123.3642192
XLN,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - South Fraser,Victoria,2000/04/01,2024/03/31,Branch,N,,4th Floor - 737 Courtney, ,V8W1C3, ,VICTORIA,411,Greater Victoria,48.4224039,-123.3642192
XLO,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - North Coast Bulkley Nechako,Victoria,2023/04/01,2024/03/31, ,N,,525 Superior Street,,V8V0C5, ,VICTORIA,411,Greater Victoria,48.4181124,-123.3695929
XLP,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child & Youth Mental Health Policy,Victoria,2000/04/01,2024/03/31,Branch,N,,5th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XLQ,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Children & Youth With Special Needs Policy,Victoria,2000/04/01,2024/03/31,Branch,N,,2nd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XLR,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Care Policy,Victoria,2001/04/01,2024/03/31,Branch,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XLS,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Specialized Provincial Services Operations,Victoria,2001/04/01,2024/03/31,Branch,N,,2nd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XLT,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Specialized Provincial Services Delivery,Victoria,2002/04/01,2024/03/31,District,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLU,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Care Policy & Support,Victoria,2006/04/01,2024/03/31, ,N,,3rd Flr. - 836 Yates Street, ,V8W1L8, ,VICTORIA,411,Greater Victoria,48.4262955,-123.3604268
XLV,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Central Interior Kootenays,Victoria,2002/04/01,2024/03/31,Branch,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLW,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - Okanagan,Victoria,2002/04/01,2024/03/31,Branch,N,,"2nd Floor, 756 Fort St.", ,V8W3A3, ,VICTORIA,411,Greater Victoria,48.42472,-123.3637933
XLX,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Adm Special Advisor, Aboriginal Liaison & Reconciliation",Victoria,2003/04/01,2024/03/31, ,N,,4th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XLY,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Aboriginal Service Innovations,Victoria,2003/04/01,2024/03/31, ,N,,2nd Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XLZ,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Strategic Child Welfare & Reconciliation Policy,Victoria,2006/04/01,2024/03/31, ,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XMB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Corporate Communications,Victoria,2000/04/01,2024/03/31,Branch,N,,4th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XME,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Data Warehouse Administration,Victoria,2000/04/01,2024/03/31,Branch,N,,4th Floor - 716 Courtney St., ,V8W1C2, ,VICTORIA,411,Greater Victoria,48.4231508,-123.3648792
XMK,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Infrastructure Services,Victoria,2000/04/01,2024/03/31, ,N,,3rd Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XMM,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Strategic Policy & Planning,Victoria,2003/04/01,2024/03/31, ,N,,5th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XMO,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Information Policy & Disclosure,Victoria,2007/04/01,2024/03/31,Regional,N,,525 Superior Street,2nd Floor,V8V0C5, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XMP,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Other Ssisd Cost,Victoria,2001/04/01,2024/03/31,Branch,N,,3rd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XMQ,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},System Refresh,Victoria,2009/04/01,2024/03/31, ,N,,4th Floor - 716 Courtney St., ,V8W1C2, ,VICTORIA,411,Greater Victoria,48.4231508,-123.3648792
XMR,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Information Management,Victoria,2009/04/01,2024/03/31,Regional,N,,"2nd Floor, 525 Superior St.", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XMS,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Quality Assurance,Kelowna,2011/04/01,2024/03/31,District,N,,"Suite 400, 1726 Dolphin Avenue", ,V1Y9R9, ,KELOWNA,137,Central Okanagan,49.8792745,-119.4593551
XNA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Adm, Policy & Legislation",Victoria,2000/04/01,2024/03/31, ,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XNC,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Adoption And Permanency,Victoria,2000/04/01,2024/03/31, ,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XND,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Welfare Policy,Victoria,2000/04/01,2024/03/31, ,N,,3rd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XNG,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Welfare & Reconciliation Policy,Victoria,2000/04/01,2024/03/31, ,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XNJ,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Pls & Premier'S/Long Service Award,Victoria,2000/04/01,2024/03/31, ,N,,3rd Floor - 777 Broughton St., ,V8W1E3, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XNK,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Advocacy,Victoria,2002/04/01,2024/03/31, ,N,,6th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XNL,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Regional Council Support Team,Victoria,2003/04/01,2024/03/31,Regional,N,,2nd Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XNR,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Welfare Branch,Victoria,2014/04/01,2024/03/31, ,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XPA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Accreditation,Victoria,2000/04/01,2024/03/31,Branch,N,,"1st Floor, 525 Superior St", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XQA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Adm - Youth Justice,Victoria,2001/04/01,2024/03/31, ,N,,4th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XQB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Saje - North Central Peace Region,Victoria,2003/04/01,2024/03/31, ,N,,5th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XRA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Central Retention & Recruit Of Caregivers,Nanaimo,2023/04/01,2024/03/31,District,N,,#202 - 6551 Aulds Road, ,V9T6K2, ,NANAIMO,424,Greater Nanaimo,49.233641,-124.0475917
XSC,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},"Xsc-Strategic Integration, Cymh Policy And In-Care Network",Victoria,2003/04/01,2024/03/31, ,N,,2814 Nanaimo Street, ,V8T4W9, ,VICTORIA,411,Greater Victoria,48.4402208,-123.3655474
XTA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Practice Change,Victoria,2006/04/01,2024/03/31, ,N,,"5th Floor, 525 Superior St.", ,V8V1T7, ,VICTORIA,411,Greater Victoria,48.4176982,-123.3708218
XTC,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Adm Deputy Minister'S Committee For Secure Tomorrow Secretariat,Victoria,2016/04/01,2024/03/31, ,N,,5th Floor - 765 Broughton St., ,V8W1E2, ,VICTORIA,411,Greater Victoria,48.4233197,-123.3633317
XUA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Cymh Provincial Services,Vancouver,2000/04/01,2024/03/31, ,N,,601-700 W Georgia St, ,V7Y1B6, ,VANCOUVER,322,Vancouver - Centre North,49.282477,-123.1182037
XUB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},A Pathway To Hope,Vancouver,2000/04/01,2024/03/31, ,N,,601-700 W Georgia St, ,V7Y1B6, ,VANCOUVER,322,Vancouver - Centre North,49.282477,-123.1182037
XWA,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Care Operating Fund,Victoria,2004/04/01,2024/03/31,Regional,N,,4th Fl. - 836 Yates Street, ,V8W1L8, ,VICTORIA,411,Greater Victoria,48.4262955,-123.3604268
XWB,8 - Headquarters,8 - Headquarters,Ministry Of Children And Family Development,{Office not assigned to an SDA},{Office not assigned to an LSA},Child Care Subsidy & Benefit,Victoria,2004/04/01,2024/03/31,Regional,N,,"3rd Floor, 3350 Douglas Street", ,V8W9W6, ,VICTORIA,411,Greater Victoria,48.4502985,-123.3748134
